sentence	label
오하이오에서 The Oh라는 게임 찾기	5
I want to book a pizza restaurant close to Astor Place for nine at 3 am	1
I Need rave Slacker to play	3
The Descendants 2 점 평가	4
The book Dying, In Other Words deserves at least five points on a 6 point scale.	4
고전적인 친밀한 저녁 식사에 노래 추가	0
이 교과서 평가 별 5 개	4
What's the temperature today in Griffin, NE?	2
Fernwood, MT에 대한 예측을 확인하십시오.	2
오전 4시에 노스 다코타에서 스트라 치아 텔라를 제공하는 바 예약	1
현재 에세이의 경우 6 점 중 1 점을 평가합니다.	4
채널 4 뉴스 그림을 구할 수있는 곳	5
최고 등급 Hoonah TN에서 2 인용 레스토랑 예약	1
현재 앨범은 6 점 만점에 3 점	4
what will the weather be like in Russia in one hour from now	2
need a table somewhere in McLaurin Connecticut	1
노래 일정보기 Come into the World	5
마샬 군도에서 멀지 않은 8 월 4 일에 레스토랑을 예약하세요.	1
사진을 보여줘 A Woman from the Street	5
What will it feel like in the current place in July	2
동 베를린, AL의 일기 예보는 어떻습니까?	2
Rate Gilgamesh the King 5 out of 6	4
list movie times with meal	6
나는 천왕성에서 나온 좀비 범인 연대기 3 점을주고 싶다	4
부드러운 바에 앨범 추가	0
마들렌을 제공하는 4 인용 찻집을 예약하고 싶습니다	1
미스터 쿨보고 싶어	6
How do I rate the book White Teeth only 4 stars?	4
I give the Carry Me Down chronicle three of 6 points	4
브리트 팝 음악 좀 틀어 줄래	3
데보라를위한 블랙 리본을 찾고 있습니다.	5
I want to hear the new Latin Pop Rising list	3
2 월에 Post Falls의 날씨는 어떻습니까? 17?	2
세인트 루이스 공원이 더 따뜻할까요?	2
No Bigger than a Minute 사운드 트랙을 찾아보세요	5
Book a brasserie type restaurant that serves pizzas in AMerican Samoa	1
Find My Only Wish in some form of creative work	5
11시에 그린란드 근처에 인터넷이있는 브라 세리에서 먹고 싶어요.	1
Find the movie schedules for me	6
Add Chamberlain Waits to my picnic in the park	0
Eden Ahbez의 That Will Be Something 트랙 재생	3
가장 큰 패자 브루나이 : 생명의 정신 사진을 찾아 주시겠습니까?	5
Trad Folk 재생 목록에 Eef Barzelay를 추가합니다.	0
add Teddy Boy to my Irish Folk – Jigs & Reels playlist	0
현재 책 소설 6 점 만점에 5 점 평가	4
What time is Rites of Spring playing at Marcus Corporation	6
2021 년 2 월 7 일의 날씨는 어떻습니까	2
9 년 후 플린트 힐의 날씨는 어떻습니까?	2
The Improvisatore 제목이 별 5 개인이 책을 평가 해주세요.	4
What's the weather forecast for next saturday in Granite, WI?	2
이 노래를로드 러너 녹음 신곡 목록에 추가하세요.	0
그녀와 앨런 책에 0 등급 부여	4
이 앨범은 마지막이고 5 등급입니다	4
캠페인 트레일 ’72에서 공포와 혐오에 별점 4 점 부여	4
Please find the movie, A Jingle with Jillian.	5
되감기를 누르기 위해 I Messed Up 추가	0
Definitely Dead saga 6 점 만점에 5 점 평가	4
쿠퍼 재단에서 영화 스케줄을 찾고 있어요.	6
부룬디에서 4 인용 레스토랑 예약	1
Wheatley Provincial Park는 추울까요?	2
오늘 시에라 블랑카 날씨는 어때?	2
Tanque의 일기 예보	2
2034 년 2 월 1 일 현재 이곳에 얼마나 눈이 올까요?	2
Mon Amour : Shesher Kobita 재검토 재생 시간은 몇시입니까?	6
Spotify에서 내 Acoustic Covers 재생 목록을 재생하십시오.	3
지옥의 집 노래 틀어 줘	5
Give the current album a four.	4
3 월 28 일 Saint Pierre와 Miquelon에 우울증이 있을까요?	2
최고 등급의 캄보디아 브라 세리 레스토랑이 필요합니다	1
Is Love Is a Ball playing right now?	6
The Last Island 책에 4 점 올리기	4
Show the Chemdex.com photograph	5
Televised Morality 시리즈에 하나를주세요.	4
Ashland에있는 내 집에서 도보 거리에있는 The Star Inn의 테이블을 예약해야합니다.	1
체코 음식을 제공하는 마케도니아 여행 중 펍에서 5 인용 테이블을 예약하세요.	1
Play That Would Be Something by Eden Ahbez	3
I want to watch the television show Little Things	5
댄스 음악 틀어 줘	3
Covered Wagon, 게임 찾기	5
모리스 타운 날씨는 어때	2
Book a table at a brasserie type restaurant that serves jain for a party of 8	1
이 MakSim 곡을 Trad Folk에 추가	0
Iheart에서 Perez Prado의 움직임 음악 재생	3
The Psychopathic God 시리즈에 6 점 중 1 점 제공	4
show me movie times for Southern Theatres	6
내가 변태 자들에게 전파하는 것을 찾도록 도와 줄 수 있습니까?	5
Pohick Delaware에서 레스토랑을 예약하세요.	1
이 책을 별 6 개 중 1 개로 평가하겠습니다.	4
Keren Woodward의 음악 재생	3
이 교과서를 6 점 만점에 2 점	4
트랙에서 음악 재생 Child Maurice	3
find Home Fires	5
The Take of Pelham 1 2 3 영화관에서 상영하는 시간은 몇시입니까?	6
가장 가까운 애니메이션 영화를 상영하는 영화관	6
ami koshimizu의 천국의 노래 재생	3
Milton-Freewater에서 최고 등급의 레스토랑을 예약하십시오.	1
show creativity of soundtrack IHeartRadio Countdown	5
동네 애니메이션 영화 상영 시간표를받을 수 있나요?	6
Moment to Moment를 상영하는 가장 가까운 영화관은 어디입니까?	6
내 진정 음악에 Me & the Rhythm이라는 이름 추가	0
The President Is Coming에서 가장 가까운 브런치 타임 영화관 찾기	6
이 아티스트를 primavera 사운드 2016 바르셀로나에 추가	0
AMC Theatres는 영화 스케줄이 있나요?	6
이 곡을 셀레나 재생 목록에 추가하세요	0
Add beijing huanying ni to my workday lounge playlist	0
The Daily Slovak News라는 사진을 보여주세요.	5
2035 년 6 월 5 일에 Arcadian Court 예약이 필요합니다.	1
Zvooq Night Rider 목록 재생	3
80 년대 플레이	3
App Store 찾기	5
find the show Trancers	5
영화 일정보기	6
9 인 파티를 위해 1 월 3 일 브래드 포드 앨라배마에서 최고의 아시아 조인트 예약이 필요합니다	1
Shake Your Powder Puff 재생은 어디에 있습니까?	6
내일 수 블라 키를 제공하는 빵집을 예약하세요.	1
Nuclear Blast Novelties 재생 목록에 이미지 추가	0
1979 년의 레코드 재생	3
AMC 극장에서 상영중인 영화는 무엇입니까?	6
현재 시에라 리온의 클라우드 예측은 어떻습니까?	2
Peja 곡 재생	3
영화 시간 좀 보여줘	6
Gun Hill Rd에서 멀리 떨어진 Sonning의 Great House를 예약하세요.	1
Kerasotes Theaters의 영화 스케줄을보고 싶습니다.	6
나는 현지 식당에서 melva와 heidi를 위해 일출에 예약이 필요합니다.	1
United Abominations를 내 희귀 그루브 재생 목록에 넣어	0
비디오 게임 The Book of Heroic Failures 검색	5
스와질랜드 날씨	2
First Time for Everything 노래 듣고 싶어	5
카이로 동물원의 애완 동물 찾기	5
Six Days : Three Activists, Three Wars, One Dream at sunrise를 상영하는 가장 가까운 영화는 무엇입니까?	6
내 sxsw 라틴어에 현재 아티스트 추가	0
Spotify를 사용하여 음악 재생	3
Moa Anbessa에서 Hank Thompson의 노래 재생	3
What will the weather be at thirteen in NJ?	2
파르테논의 날씨는 어떻습니까	2
Alamo Drafthouse Cinema에서 영화 찾기	6
50 년대의 Sun Ra 노래를 틀어 줘	3
My World 2.0 사진보기	5
Nimal Mendis의 Zvooq에서 In The Arms Of God 재생	3
9 월 테이블이 필요합니다. 아이티에서 3 인 파티 1 위	1
Alamo Drafthouse Cinema에서 어떤 영화가 예정되어 있는지 알고 싶습니다.	6
Pulse 2 : Afterlife 쇼를 어떻게 볼 수 있습니까?	5
쇼 자연 언어 및 언어 이론에 대한 정보	5
이 에세이는 별 6 개 중 0 개입니다.	4
이 노래를 점심 시간에 추가 할 수 있나요?	0
주차가 가능한 Wadsworth의 레스토랑 예약하기	1
이 곡을 내 목록 재즈 분위기에 추가	0
Is there a storm in Maliau-Basin-Conservation-Area now?	2
Put on Vimeo and play Kacapi Suling	3
콜로라도 주 브레 켄리지는 춥습니까?	2
현재 교과서 6 점 만점에 3 점 평가	4
Goodland, AK에서 5 인용 테이블을 예약하세요.	1
90 년대 음악 재생	3
I Capture the Castle 0 points를 평가하세요.	4
AMC Theatres에서 어떤 애니메이션 영화를 볼 수 있습니까?	6
TV 시리즈 레고 스타 워즈 3 : 클론 전쟁보기	5
Grime Instrumentals 재생 목록에 Sabrina Salerno 추가	0
Dewey에서 쌀쌀해 질까요?	2
Apple 주소록 TV 프로그램 찾기	5
댄스 운동에 Deus Deceptor 추가	0
What is the book Sell Your Body?	5
Hal Patino의이 곡을 Ambiente RnB 재생 목록에 추가하세요.	0
what movies are at Loews Cineplex	6
여기서 영화 찾아 줘	6
Ultimate 00에 Chen Jiafeng 추가	0
Netflix를 열고 Kan Man Gifta Sig I Jeans를 플레이 하시겠습니까?	3
Lets hear some Dawood Sarkhosh from their The Power Of Your Love album from Groove Shark	3
가장 가까운 영화관에서 영화 목록을 얻을 수 있습니까?	6
Kaskade의 Bald를 재생합니다.	3
현재 교과서 2/6 제공	4
This Is Philip Glass 재생 목록에이 아티스트 추가	0
5 월 3 일 WY 세인트 오거스틴이 더 쌀쌀해 질까요?	2
노르웨이 릴 예보는 어때	2
The Umbrellas of Cherbourg가 내 근처에서 놀고 있습니까?	6
Show me Heavenly Sword	5
나는 사랑의 예술이라는 연대기를 6 점 만점에 3 점	4
가까운 영화관에서 영화 스케줄을보고 싶어요.	6
오후 10시에 4 인용 테이블이 필요합니다. 닷지 파크	1
The Spell of the Yukon을 상영하는 가장 가까운 영화관을 찾아 줘	6
Voyages by Starlight의 값을 0으로 평가하세요.	4
127 일 후에 North Lima의 피자 가게에서 먹고 싶습니다	1
홈 브루의 창의력 발휘	5
I need a bar for four that serves argentinian in D'Iberville, WY for twelve PM	1
The Birth of Cool에 Fabri Fibra 추가	0
30 년대 노래 책에서 리처드 톰슨 연주	3
여기에 대한 일기 예보는 무엇입니까	2
Add Sveta ljubav to my Metal Party playlist	0
나는 현재 앨범에 별 두 개를 주었다	4
I want to put roberto valverde into my Ultra Metal list	0
Find a soundtrack called The Outpost.	5
그런지 음악 좀 틀어 줘	3
도미니카 공화국에서 2032 년 7 월 16 일에 우박이있을 것입니다	2
내 영원한 사랑 노래 재생 목록에 Toi 추가	0
이 교과서를 2 점 평가하십시오.	4
텔레비전 쇼 Noel Hill & Tony Linnane을 찾아보세요.	5
Slacker와 함께 20 대 음악 재생	3
The Shiralee를 상영하는 영화의 일정이 필요합니다	6
케냐 스테이크 하우스 7 인 예약하기	1
노스 다코타 코 오퍼레이션 블록 빌딩의 7 인용 테이블 예약 해줘.	1
Dummy가 새벽 2시에 게임을하나요?	6
기쁨의 스 래시 공격 재생 목록에 귀신을 쫓아내는 추가	0
만델라 : 공인 전기	4
에너지 넘치는 아이튠즈 연주	3
The Mills of The Kavanaughs 시리즈를 1 개 평가하세요.	4
오늘 신트 마르 턴에서 눈보라	2
What animated movies are playing at Dipson Theatres?	6
Add lapponia to my flamenco pa ti playlist. 	0
Laneville에서 9 인 파티와 함께 ​​구제 르를 제공하는 레스토랑 예약 찾기	1
Wuthering Heights는 어디에서 구입할 수 있습니까?	5
Susumu Hirasawa의 음악을 재생합니다.	3
TV 쇼 Counting the Rosaries를 어떻게 봅니까?	5
Zenith Angle 6 점 만점에 1 점	4
PhotoScape 보여줘	5
Lastfm에서 Mina Caputo의 음악 재생	3
Cheryl Wheeler의 노래 재생	3
싱가포르의 날씨는 어떻습니까	2
Mj Cole의 챈트 연주	3
Fort Gates, FL의 레스토랑 예약	1
미국령 사모아의 일출은 언제입니까?	2
I'd like a table for 7 at ten pm at a cafeteria in AL that serves malaysian food	1
동네에서 상영되는 영화	6
What are the morning movie schedules for movies in the neighborhood?	6
답변보다 더 많은 질문보기 trailer	5
Do Whatever Turns You On 예고편 재생	5
높은 등급의 바에서 풀러 빌의 테이블 예약	1
Dipson Theatre의 영화 시간표를 보여줘	6
제 새로운 일렉트로닉 플레이리스트에 아티스트 Jesper Kyd를 추가하고 싶습니다.	0
White Lies 연대기 평가 0 별	4
Arp에서 글루텐 프리 레스토랑 예약	1
가까운 영화에 대한 영화 시간을 찾으십시오.	6
이 에세이를 2 점으로 평가	4
The Persistence of Vision 별 1 개, 최고 평점 6 점	4
Deersville의 레스토랑에서 6 인 예약하기	1
National Amusements에서 상영되는 영화	6
the following essay is a two	4
내 Fiesta 재생 목록에 Hotter Than Hell 추가	0
Pandora를 사용하여 90 년대에 제작 된 앨범의 Maki Onaga의 음악 재생	3
헝가리 East Falmouth의 일기 예보를 말씀해 주시겠습니까?	2
악기 일요일에 데이비드 콜 추가	0
What is the weather like in IA in april	2
Chris Frantz의 가장 멋진 음악을 들려주세요.	3
Gilluly에서 랍스터 뉴 버그를 제공하는 taverna 레스토랑을 찾아 예약 해주세요.	1
Friday Download라는 프로그램을 찾으십시오.	5
book in South Dakota for lobster newberg at a pub	1
rate 처음부터 틀리게하기 값 4	4
4 인용 Light Horse Tavern을 예약하세요.	1
영화 The Ooze를보고 싶습니다	5
내 Texas Red Dirt 목록에 Hermann Baumann 포함	0
Chris Brown의 50 년대 음악을 틀어보세요.	3
Spotify에서 내 Futuros Hits 재생 목록을 재생합니다.	3
20 대부터 연주하다	3
I am giving this current novel 4 out of 6 stars	4
Please show me the films playing at Loews Cineplex Entertainment.	6
read the novel On-Line Encyclopedia of Integer Sequences	5
애니메이션 영화를 상영하는 가장 가까운 영화관을 보여주세요.	6
